id,ident,normalized,timestamp,channel,pattern,filename,request_raw,request_url,attackerIP,attackerPort,victimPort,victimIP,connectionType,connectionProtocol,priority,header,signature,sensor,connectionTransport,remoteHostname
57ab87b59f8c6d649a347a11,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-10T19:59:49.242+0000,dionaea.connections,,,,,61.240.144.66,59206.0,81.0,162.244.30.100,reject,pcap,,,,,tcp,
54f118259f8c6d649a27595b,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-02-28T01:21:41.688+0000,amun.events,,,,,5.9.253.163,4664.0,3389.0,172.31.13.124,initial,,,,,,,
5466cdae9f8c6d41306dfffa,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-11-15T03:51:10.091+0000,amun.events,,,,,65.242.160.99,2860.0,25.0,172.31.14.66,initial,,,,,,,
5435e3b49f8c6d41306c502b,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-09T01:24:04.375+0000,amun.events,,,,,61.153.106.24,2136.0,135.0,172.31.13.124,initial,,,,,,,
5858a9ff9f8c6d649a3a57ba,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-20T03:48:15.245+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5080.0,5060.0,::,connect,SipCall,,,,,udp,
560c6eea9f8c6d649a2f1131,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-09-30T23:23:22.696+0000,dionaea.connections,,,,,222.186.21.25,6000.0,2200.0,162.244.30.100,reject,pcap,,,,,tcp,
566d59869f8c6d649a310608,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-13T11:41:58.500+0000,dionaea.connections,,,,,58.218.204.225,45217.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
554064c79f8c6d649a2993dc,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-29T04:57:43.549+0000,dionaea.connections,,,,,222.186.55.172,6000.0,5901.0,162.244.30.100,reject,pcap,,,,,tcp,
565882b69f8c6d649a308f06,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-27T16:20:06.540+0000,dionaea.connections,,,,,::ffff:5.152.222.194,5070.0,5060.0,::,connect,SipCall,,,,,udp,
5493ff999f8c6d3afa83241e,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-19T10:36:09.107+0000,amun.events,,,,,74.91.25.122,57281.0,110.0,172.31.14.66,initial,,,,,,,
584d77329f8c6d649a37d01d,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T15:56:34.866+0000,dionaea.connections,,,,,163.172.67.30,52198.0,34198.0,162.244.30.100,reject,pcap,,,,,tcp,
57de8cb89f8c6d649a35b134,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-18T12:46:48.233+0000,dionaea.connections,,,,,121.124.34.5,27658.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
5855c42c9f8c6d649a397050,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-17T23:03:08.214+0000,dionaea.connections,,,,,213.14.177.203,6764.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
56003a5c9f8c6d649a2eeb89,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-09-21T17:11:56.937+0000,dionaea.connections,,,,,119.194.42.135,53131.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
577b1e2a9f8c6d649a336c97,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-05T02:40:42.301+0000,snort.alerts,,,,,0.0.0.0,,,255.255.255.255,Potentially Bad Traffic,UDP,2,1:527:8,BAD-TRAFFIC same SRC/DST,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
54bc9cf99f8c6d3afa839fee,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-19T05:58:17.656+0000,amun.events,,,,,110.143.3.123,2852.0,25.0,172.31.13.124,initial,,,,,,,
5503fd189f8c6d649a27d9f9,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-14T09:19:20.073+0000,amun.events,,,,,101.226.163.125,40055.0,3389.0,172.31.14.66,initial,,,,,,,
588272d89f8c6d649a3ddaf2,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T20:28:08.208+0000,dionaea.connections,,,,,162.254.205.73,40028.0,57816.0,162.244.30.100,reject,pcap,,,,,tcp,
56521f489f8c6d649a302b88,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-22T20:02:16.214+0000,dionaea.connections,,,,,112.90.183.142,3754.0,25.0,162.244.30.100,reject,pcap,,,,,tcp,
54f1b8959f8c6d649a275a55,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-02-28T12:46:13.565+0000,amun.events,,,,,210.242.240.27,4102.0,23.0,172.31.14.66,initial,,,,,,,
54842c9a9f8c6d41306eb50d,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-07T10:31:54.119+0000,amun.events,,,,,50.243.3.241,57170.0,25.0,172.31.13.124,initial,,,,,,,
5776de3b9f8c6d649a334838,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-01T21:18:51.210+0000,dionaea.connections,,,,,169.54.233.120,9181.0,8530.0,162.244.30.100,reject,pcap,,,,,tcp,
585a9dac9f8c6d649a3ab614,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-21T15:20:12.777+0000,dionaea.connections,,,,,218.161.21.166,48762.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
555257e09f8c6d649a2a1435,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-12T19:43:28.006+0000,amun.events,,,,,198.101.193.22,36263.0,25.0,172.31.13.124,initial,,,,,,,
584d75f69f8c6d649a37bd6b,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T15:51:18.949+0000,snort.alerts,,,,,163.172.67.30,,,162.244.30.100,Misc activity,ICMP,3,1:486:4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
5563aec79f8c6d649a2b1068,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-25T23:22:47.427+0000,amun.events,,,,,111.206.22.149,49271.0,443.0,172.31.13.124,initial,,,,,,,
587e71d49f8c6d649a3ce3f2,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-17T19:34:44.087+0000,dionaea.connections,,,,,190.249.159.194,63479.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
58b43d889f8c6d649a3f335e,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-02-27T14:54:00.608+0000,dionaea.connections,,,,,91.223.133.12,47121.0,3390.0,162.244.30.100,reject,pcap,,,,,tcp,
54bdf8849f8c6d3afa83a5ac,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-20T06:41:08.951+0000,amun.events,,,,,178.32.7.41,59317.0,80.0,172.31.13.124,initial,,,,,,,
556631269f8c6d649a2b2d30,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-27T21:03:34.233+0000,amun.events,,,,,121.12.126.49,59594.0,3389.0,172.31.13.124,initial,,,,,,,
551d18ed9f8c6d649a28bfb5,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-02T10:24:45.331+0000,amun.events,,,,,61.219.142.11,62134.0,25.0,172.31.13.124,initial,,,,,,,
54bd77519f8c6d3afa83a48a,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-19T21:29:53.666+0000,amun.events,,,,,37.59.237.107,37716.0,80.0,172.31.14.66,initial,,,,,,,
586406c29f8c6d649a3b42e5,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-28T18:38:58.758+0000,dionaea.connections,,,,,::ffff:123.249.3.250,5075.0,1433.0,::ffff:162.244.30.100,accept,mssqld,,,,,tcp,
556739689f8c6d649a2b3c06,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-28T15:51:04.837+0000,amun.events,,,,,210.245.88.110,58876.0,3389.0,172.31.13.124,initial,,,,,,,
55f515e09f8c6d649a2ec958,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-09-13T06:21:20.119+0000,dionaea.connections,,,,,58.218.211.157,47710.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
55bc10f59f8c6d649a2e414a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-08-01T00:21:09.365+0000,dionaea.connections,,,,,188.138.72.171,32541.0,80.0,162.244.30.100,reject,pcap,,,,,tcp,
54360e009f8c6d41306c8924,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-09T04:24:32.535+0000,amun.events,,,,,61.153.106.24,27639.0,135.0,172.31.13.124,initial,,,,,,,
550cb71c9f8c6d649a281945,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-21T00:11:08.950+0000,amun.events,,,,,111.38.104.66,59568.0,3389.0,172.31.13.124,initial,,,,,,,
555ff9899f8c6d649a2af1d6,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-23T03:52:41.636+0000,amun.events,,,,,216.99.158.141,3092.0,3389.0,172.31.13.124,initial,,,,,,,
56205bef9f8c6d649a2f54db,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-10-16T02:07:43.171+0000,dionaea.connections,,,,,212.83.143.170,65445.0,8011.0,162.244.30.100,reject,pcap,,,,,tcp,
584d8ab39f8c6d649a38d3e0,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T17:19:47.960+0000,dionaea.connections,,,,,163.172.67.30,57201.0,64814.0,162.244.30.100,reject,pcap,,,,,tcp,
5506fdb99f8c6d649a27ea9e,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-16T15:58:49.081+0000,dionaea.connections,,,,,122.224.121.147,53351.0,80.0,162.244.30.100,reject,pcap,,,,,tcp,
5435c7349f8c6d41306c2813,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T23:22:28.788+0000,amun.events,,,,,61.153.106.24,6447.0,135.0,172.31.13.124,initial,,,,,,,
54505e349f8c6d41306d8b21,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-29T03:25:40.180+0000,amun.events,,,,,71.190.176.162,4704.0,110.0,172.31.14.66,initial,,,,,,,
550a4f279f8c6d649a280096,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-19T04:23:03.974+0000,amun.events,,,,,148.223.195.2,61685.0,25.0,172.31.14.66,initial,,,,,,,
585836349f8c6d649a39dd71,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-19T19:34:12.002+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5070.0,5060.0,::,connect,SipCall,,,,,udp,
57d3c8ce9f8c6d649a355e04,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-10T08:48:14.551+0000,dionaea.connections,,,,,186.130.57.49,57917.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
54fbd2e59f8c6d649a279f4e,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-08T04:41:09.777+0000,amun.events,,,,,98.114.182.74,23052.0,3389.0,172.31.13.124,initial,,,,,,,
55fc95f19f8c6d649a2ee2b4,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-09-18T22:53:37.555+0000,dionaea.connections,,,,,::ffff:199.217.115.182,5079.0,5060.0,::,connect,SipSession,,,,,udp,
5461b5619f8c6d41306dd159,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-11-11T07:06:09.998+0000,amun.events,,,,,54.169.105.234,57288.0,443.0,172.31.14.66,initial,,,,,,,
5441b9969f8c6d41306ce1dc,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-18T00:51:34.642+0000,amun.events,,,,,54.169.100.200,44704.0,443.0,172.31.14.66,initial,,,,,,,
574b9d459f8c6d649a322a0f,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-05-30T01:54:13.903+0000,snort.alerts,,,,,0.0.0.0,,,255.255.255.255,Potentially Bad Traffic,UDP,2,1:527:8,BAD-TRAFFIC same SRC/DST,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
584d5e699f8c6d649a36af15,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T14:10:49.142+0000,dionaea.connections,,,,,163.172.67.30,45862.0,1176.0,162.244.30.100,reject,pcap,,,,,tcp,
549116249f8c6d3afa830ba0,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-17T05:35:32.359+0000,amun.events,,,,,91.237.52.242,43022.0,8080.0,172.31.14.66,initial,,,,,,,
54369e569f8c6d41306c9d12,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-09T14:40:22.405+0000,amun.events,,,,,195.158.111.226,54017.0,3389.0,172.31.13.124,initial,,,,,,,
585852359f8c6d649a39faf5,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-19T21:33:41.553+0000,dionaea.connections,,,,,190.141.4.78,26137.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
559892419f8c6d649a2d6e2e,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-05T02:11:13.631+0000,amun.events,,,,,5.19.161.146,48159.0,23.0,172.31.14.66,initial,,,,,,,
5882baa09f8c6d649a3e0aab,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-21T01:34:24.082+0000,dionaea.connections,,,,,162.254.205.73,40028.0,59527.0,162.244.30.100,reject,pcap,,,,,tcp,
57e295c59f8c6d649a35d88c,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-21T14:14:29.496+0000,dionaea.connections,,,,,89.248.172.103,18840.0,5631.0,162.244.30.100,reject,pcap,,,,,tcp,
585861b49f8c6d649a3a0afd,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-19T22:39:48.751+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5070.0,5060.0,::,connect,SipCall,,,,,udp,
54361ea59f8c6d41306c98f2,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-09T05:35:33.866+0000,amun.events,,,,,61.153.106.24,11498.0,135.0,172.31.13.124,initial,,,,,,,
585f356a9f8c6d649a3afc73,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-25T02:56:42.988+0000,dionaea.connections,,,,,177.207.84.59,61705.0,6789.0,162.244.30.100,reject,pcap,,,,,tcp,
557d88019f8c6d649a2c3d79,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-14T13:56:17.538+0000,amun.events,,,,,94.244.33.235,41795.0,23.0,172.31.13.124,initial,,,,,,,
5881a8a79f8c6d649a3d5e9b,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T06:05:27.744+0000,dionaea.connections,,,,,162.254.205.73,40355.0,31192.0,162.244.30.100,reject,pcap,,,,,tcp,
5573a1519f8c6d649a2beda9,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-07T01:41:37.501+0000,amun.events,,,,,95.220.150.228,47592.0,23.0,172.31.13.124,initial,,,,,,,
5858bce49f8c6d649a3a6e50,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-20T05:08:52.006+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5071.0,5060.0,::,connect,SipCall,,,,,udp,
584d79f49f8c6d649a37ef7a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:08:20.836+0000,dionaea.connections,,,,,163.172.67.30,52912.0,38530.0,162.244.30.100,reject,pcap,,,,,tcp,
585252829f8c6d649a392af9,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-15T08:21:22.817+0000,dionaea.connections,,,,,113.93.69.26,44303.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
577e073f9f8c6d649a337d2f,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-07T07:39:43.649+0000,snort.alerts,,,,,0.0.0.0,,,255.255.255.255,Potentially Bad Traffic,UDP,2,1:527:8,BAD-TRAFFIC same SRC/DST,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
584d78409f8c6d649a37dc99,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:01:04.141+0000,dionaea.connections,,,,,163.172.67.30,52468.0,35646.0,162.244.30.100,reject,pcap,,,,,tcp,
57a234c79f8c6d649a34357a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-03T18:15:35.626+0000,dionaea.connections,,,,,182.109.138.34,43332.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
5881ee839f8c6d649a3d8d1a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T11:03:31.968+0000,dionaea.connections,,,,,162.254.205.73,40355.0,22653.0,162.244.30.100,reject,pcap,,,,,tcp,
58729e2f9f8c6d649a3c3c6a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-08T20:16:47.937+0000,dionaea.connections,,,,,83.136.86.188,57996.0,5038.0,162.244.30.100,reject,pcap,,,,,tcp,
55fc03bc9f8c6d649a2ee1ff,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-09-18T12:29:48.047+0000,dionaea.connections,,,,,58.218.211.157,39561.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
5867bcd69f8c6d649a3b8b6b,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-31T14:12:38.628+0000,dionaea.connections,,,,,::ffff:93.115.27.34,5074.0,5060.0,::,connect,SipSession,,,,,udp,
55697f2c9f8c6d649a2b74bb,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-30T09:13:16.383+0000,amun.events,,,,,46.51.219.201,49453.0,25.0,172.31.13.124,initial,,,,,,,
5877ee099f8c6d649a3c933f,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-12T20:58:49.358+0000,dionaea.connections,,,,,61.240.144.65,54806.0,8009.0,162.244.30.100,reject,pcap,,,,,tcp,
5435a9a29f8c6d41306bfecf,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T21:16:18.465+0000,amun.events,,,,,61.153.106.24,31147.0,135.0,172.31.13.124,initial,,,,,,,
54352ebb9f8c6d41306b6190,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T12:31:55.240+0000,amun.events,,,,,61.153.106.24,24553.0,135.0,172.31.13.124,initial,,,,,,,
588296d79f8c6d649a3df4e2,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T23:01:43.529+0000,dionaea.connections,,,,,162.254.205.73,40028.0,539.0,162.244.30.100,reject,pcap,,,,,tcp,
5441b8809f8c6d41306ce0c8,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-18T00:46:56.427+0000,amun.events,,,,,54.169.100.200,44431.0,443.0,172.31.14.66,initial,,,,,,,
584d83399f8c6d649a386cda,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:47:53.720+0000,dionaea.connections,,,,,163.172.67.30,55287.0,53032.0,162.244.30.100,reject,pcap,,,,,tcp,
588134629f8c6d649a3d0a02,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-19T21:49:22.513+0000,dionaea.connections,,,,,162.254.205.73,40355.0,25682.0,162.244.30.100,reject,pcap,,,,,tcp,
5882838e9f8c6d649a3de6c3,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T21:39:26.609+0000,dionaea.connections,,,,,162.254.205.73,40028.0,9202.0,162.244.30.100,reject,pcap,,,,,tcp,
5868add39f8c6d649a3b9bc7,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-01T07:20:51.344+0000,dionaea.connections,,,,,216.1.180.169,4730.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
54444dfa9f8c6d41306d22e1,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-19T23:49:14.791+0000,amun.events,,,,,173.201.38.150,61577.0,3389.0,172.31.13.124,initial,,,,,,,
57a0dc849f8c6d649a342b9a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-02T17:46:44.211+0000,dionaea.connections,,,,,89.163.144.243,65357.0,8125.0,162.244.30.100,reject,pcap,,,,,tcp,
54f703519f8c6d649a276f9b,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-04T13:06:25.394+0000,amun.events,,,,,200.80.106.38,61313.0,25.0,172.31.13.124,initial,,,,,,,
565803479f8c6d649a30647b,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-27T07:16:23.961+0000,dionaea.connections,,,,,::ffff:88.150.252.176,5065.0,5060.0,::,connect,SipSession,,,,,udp,
566bdfeb9f8c6d649a30fd64,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-12T08:50:51.128+0000,dionaea.connections,,,,,5.152.216.226,41820.0,52862.0,162.244.30.100,reject,pcap,,,,,tcp,
574f40c29f8c6d649a3246e6,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-06-01T20:08:34.143+0000,dionaea.connections,,,,,71.6.135.131,61604.0,1962.0,162.244.30.100,reject,pcap,,,,,tcp,
57a4406a9f8c6d649a344a91,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-05T07:29:46.849+0000,dionaea.connections,,,,,139.162.168.200,51006.0,9999.0,162.244.30.100,reject,pcap,,,,,tcp,
57d8a15a9f8c6d649a3586e4,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-14T01:01:14.029+0000,dionaea.connections,,,,,187.22.5.3,57656.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
54386b4a9f8c6d41306ca754,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-10T23:27:06.293+0000,amun.events,,,,,54.169.1.199,34115.0,443.0,172.31.13.124,initial,,,,,,,
5593bb2b9f8c6d649a2d406d,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-01T10:04:27.305+0000,amun.events,,,,,173.208.184.6,20732.0,110.0,172.31.13.124,initial,,,,,,,
54eccade9f8c6d649a274fa4,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-02-24T19:02:54.710+0000,amun.events,,,,,115.231.222.79,3422.0,3389.0,172.31.13.124,initial,,,,,,,
5586c2299f8c6d649a2ca6be,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-21T13:54:49.670+0000,amun.events,,,,,61.160.215.101,4298.0,80.0,172.31.14.66,initial,,,,,,,
584d87e69f8c6d649a38ada8,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T17:07:50.510+0000,snort.alerts,,,,,163.172.67.30,,,162.244.30.100,Misc activity,ICMP,3,1:486:4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
584d72269f8c6d649a378e27,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T15:35:02.992+0000,dionaea.connections,,,,,163.172.67.30,50904.0,26058.0,162.244.30.100,reject,pcap,,,,,tcp,
562162de9f8c6d649a2f593e,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-10-16T20:49:34.564+0000,dionaea.connections,,,,,::ffff:212.83.143.170,5084.0,5060.0,::,connect,SipSession,,,,,udp,
55522fa69f8c6d649a2a1378,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-12T16:51:50.420+0000,amun.events,,,,,54.81.179.146,56558.0,443.0,172.31.13.124,initial,,,,,,,
584d842c9f8c6d649a387f49,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:51:56.946+0000,dionaea.connections,,,,,163.172.67.30,55520.0,54515.0,162.244.30.100,reject,pcap,,,,,tcp,
56751f739f8c6d649a311e7c,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-19T09:12:19.013+0000,dionaea.connections,,,,,58.218.204.225,45717.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
544493ed9f8c6d41306d267a,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-20T04:47:41.400+0000,amun.events,,,,,71.179.27.162,27934.0,3389.0,172.31.14.66,initial,,,,,,,
54f63df09f8c6d649a276914,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-03T23:04:16.064+0000,amun.events,,,,,210.245.81.61,4098.0,3389.0,172.31.13.124,initial,,,,,,,
5883093e9f8c6d649a3e4661,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-21T07:09:50.311+0000,dionaea.connections,,,,,162.254.205.73,40028.0,562.0,162.244.30.100,reject,pcap,,,,,tcp,
584d7f6b9f8c6d649a384014,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:31:39.332+0000,dionaea.connections,,,,,163.172.67.30,54303.0,46928.0,162.244.30.100,reject,pcap,,,,,tcp,
55ab44fa9f8c6d649a2dfd39,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-19T06:34:34.526+0000,amun.events,,,,,173.28.130.80,46513.0,23.0,172.31.14.66,initial,,,,,,,
550ec0889f8c6d649a284df7,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-22T13:15:52.930+0000,amun.events,,,,,212.161.41.98,60324.0,8080.0,172.31.14.66,initial,,,,,,,
55769ec49f8c6d649a2c03c3,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-09T08:07:32.033+0000,amun.events,,,,,78.184.4.188,44027.0,23.0,172.31.14.66,initial,,,,,,,
566bc50d9f8c6d649a30f7ce,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-12T06:56:13.788+0000,dionaea.connections,,,,,5.152.216.226,41820.0,19619.0,162.244.30.100,reject,pcap,,,,,tcp,
5597e3ec9f8c6d649a2d677e,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-04T13:47:24.874+0000,amun.events,,,,,103.21.2.201,46218.0,23.0,172.31.13.124,initial,,,,,,,
585badd79f8c6d649a3ac659,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-22T10:41:27.606+0000,dionaea.connections,,,,,116.109.100.182,4130.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
